order_item_id,order_id,product_id,quantity,price
OI006930,O003499,P016,2,1807
OI006931,O003500,P002,1,822
OI006932,O003500,P051,1,1123
OI006933,O003501,P005,2,1101
OI006934,O003502,P031,2,980
OI006935,O003503,P030,1,794
OI006936,O003503,P011,1,1752
OI006937,O003503,P005,2,1101
OI006938,O003504,P033,2,1026
OI006939,O003504,P048,1,1658
OI006940,O003504,P048,1,1658
OI006941,O003505,P033,1,1026
OI006942,O003505,P044,2,950
OI006943,O003506,P056,1,1093
OI006944,O003506,P015,1,749
OI006945,O003506,P017,1,1908
OI006946,O003507,P046,1,1441
OI006947,O003507,P005,1,1101
OI006948,O003508,P022,1,1697
OI006949,O003508,P058,1,951
OI006950,O003509,P021,2,1585
OI006951,O003510,P048,1,1658
OI006952,O003510,P021,2,1585
OI006953,O003511,P036,1,1690
OI006954,O003512,P029,2,746
OI006955,O003513,P054,2,1979
OI006956,O003513,P012,1,715
OI006957,O003514,P055,1,861
OI006958,O003515,P005,1,1101
OI006959,O003516,P044,2,950
OI006960,O003516,P042,2,1718
OI006961,O003517,P052,1,769
OI006962,O003517,P024,2,768
OI006963,O003517,P015,1,749
OI006964,O003518,P060,1,769
OI006965,O003518,P023,2,1589
OI006966,O003518,P004,1,860
OI006967,O003519,P059,1,1750
OI006968,O003519,P056,1,1093
OI006969,O003519,P009,1,761
OI006970,O003520,P034,1,1686
OI006971,O003520,P042,1,1718
OI006972,O003521,P033,2,1026
OI006973,O003521,P044,1,950
OI006974,O003522,P049,1,1416
OI006975,O003523,P040,2,1088
OI006976,O003524,P037,1,1213
OI006977,O003524,P012,1,715
OI006978,O003525,P006,2,1396
OI006979,O003526,P035,1,978
OI006980,O003526,P034,1,1686
OI006981,O003527,P038,1,1466
OI006982,O003527,P035,2,978
OI006983,O003528,P046,2,1441
OI006984,O003528,P002,1,822
OI006985,O003529,P046,2,1441
OI006986,O003529,P045,2,731
OI006987,O003530,P042,1,1718
OI006988,O003531,P048,2,1658
OI006989,O003532,P018,1,764
OI006990,O003533,P050,1,1746
OI006991,O003534,P001,1,1841
OI006992,O003534,P004,2,860
OI006993,O003535,P043,2,1355
OI006994,O003536,P017,2,1908
OI006995,O003536,P026,1,887
OI006996,O003537,P008,1,856
OI006997,O003538,P018,2,764
OI006998,O003538,P010,1,1949
OI006999,O003538,P051,2,1123
OI007000,O003539,P051,2,1123
OI007001,O003539,P002,2,822
OI007002,O003539,P034,1,1686
OI007003,O003540,P047,1,1165
OI007004,O003540,P038,2,1466
OI007005,O003541,P047,1,1165
OI007006,O003542,P024,1,768
OI007007,O003543,P041,1,1251
OI007008,O003544,P055,1,861
OI007009,O003545,P025,2,879
OI007010,O003546,P004,2,860
OI007011,O003546,P027,1,790
OI007012,O003546,P034,2,1686
OI007013,O003547,P025,1,879
OI007014,O003547,P008,2,856
OI007015,O003547,P002,1,822
OI007016,O003548,P027,1,790
OI007017,O003549,P047,1,1165
OI007018,O003550,P052,2,769
OI007019,O003551,P009,1,761
OI007020,O003551,P021,1,1585
OI007021,O003552,P059,2,1750
OI007022,O003552,P028,1,1764
OI007023,O003553,P026,1,887
OI007024,O003554,P028,1,1764
OI007025,O003554,P046,2,1441
OI007026,O003554,P031,1,980
OI007027,O003555,P056,1,1093
OI007028,O003555,P049,1,1416
OI007029,O003555,P007,1,1282
OI007030,O003556,P030,2,794
OI007031,O003556,P052,1,769
OI007032,O003557,P001,2,1841
OI007033,O003557,P059,2,1750
OI007034,O003558,P041,1,1251
OI007035,O003559,P024,1,768
OI007036,O003559,P020,2,1794
OI007037,O003560,P014,2,1779
OI007038,O003560,P055,2,861
OI007039,O003561,P024,2,768
OI007040,O003562,P020,1,1794
OI007041,O003563,P005,2,1101
OI007042,O003564,P034,1,1686
OI007043,O003564,P019,1,1100
OI007044,O003565,P033,2,1026
OI007045,O003565,P040,2,1088
OI007046,O003565,P024,2,768
OI007047,O003566,P054,1,1979
OI007048,O003567,P030,2,794
OI007049,O003567,P060,1,769
OI007050,O003567,P023,1,1589
OI007051,O003568,P056,1,1093
OI007052,O003569,P053,1,1572
OI007053,O003569,P001,2,1841
OI007054,O003570,P002,2,822
OI007055,O003571,P042,2,1718
OI007056,O003572,P042,1,1718
OI007057,O003572,P033,1,1026
OI007058,O003573,P029,2,746
OI007059,O003573,P049,2,1416
OI007060,O003573,P036,1,1690
OI007061,O003574,P016,1,1807
OI007062,O003574,P011,2,1752
OI007063,O003575,P018,1,764
OI007064,O003576,P016,1,1807
OI007065,O003577,P011,1,1752
OI007066,O003577,P009,1,761
OI007067,O003577,P017,2,1908
OI007068,O003578,P028,1,1764
OI007069,O003578,P025,2,879
OI007070,O003579,P011,2,1752
OI007071,O003579,P019,1,1100
OI007072,O003580,P007,1,1282
OI007073,O003580,P010,2,1949
OI007074,O003580,P019,2,1100
OI007075,O003581,P053,1,1572
OI007076,O003581,P028,2,1764
OI007077,O003581,P009,2,761
OI007078,O003582,P045,1,731
OI007079,O003582,P010,1,1949
OI007080,O003583,P037,1,1213
OI007081,O003583,P008,1,856
OI007082,O003583,P029,1,746
OI007083,O003584,P042,1,1718
OI007084,O003584,P028,1,1764
OI007085,O003585,P039,2,750
OI007086,O003585,P033,1,1026
OI007087,O003585,P045,2,731
OI007088,O003586,P023,2,1589
OI007089,O003587,P032,1,1487
OI007090,O003587,P025,2,879
OI007091,O003588,P049,1,1416
OI007092,O003588,P028,1,1764
OI007093,O003588,P009,2,761
OI007094,O003589,P043,2,1355
OI007095,O003590,P010,1,1949
OI007096,O003590,P048,2,1658
OI007097,O003590,P027,2,790
OI007098,O003591,P048,1,1658
OI007099,O003591,P014,1,1779
OI007100,O003592,P043,1,1355
OI007101,O003593,P007,2,1282
OI007102,O003593,P005,2,1101
OI007103,O003594,P005,2,1101
OI007104,O003595,P015,1,749
OI007105,O003596,P022,2,1697
OI007106,O003597,P015,1,749
OI007107,O003598,P021,2,1585
OI007108,O003598,P048,2,1658
OI007109,O003598,P032,1,1487
OI007110,O003599,P007,2,1282
OI007111,O003599,P043,2,1355
OI007112,O003599,P030,1,794
OI007113,O003600,P028,1,1764
OI007114,O003600,P013,1,1716
OI007115,O003601,P051,1,1123
OI007116,O003601,P050,2,1746
OI007117,O003601,P012,1,715
OI007118,O003602,P047,1,1165
OI007119,O003603,P060,2,769
OI007120,O003603,P037,2,1213
OI007121,O003604,P025,2,879
OI007122,O003604,P007,1,1282
OI007123,O003605,P017,2,1908
OI007124,O003605,P016,1,1807
OI007125,O003606,P014,2,1779
OI007126,O003606,P002,2,822
OI007127,O003607,P038,1,1466
OI007128,O003607,P049,2,1416
OI007129,O003607,P038,2,1466
OI007130,O003608,P030,1,794
OI007131,O003608,P035,2,978
OI007132,O003608,P032,2,1487
OI007133,O003609,P003,1,947
OI007134,O003610,P028,1,1764
OI007135,O003611,P042,2,1718
OI007136,O003612,P047,2,1165
OI007137,O003612,P002,2,822
OI007138,O003613,P054,1,1979
OI007139,O003613,P007,2,1282
OI007140,O003614,P050,2,1746
OI007141,O003615,P026,1,887
OI007142,O003615,P058,2,951
OI007143,O003616,P012,1,715
OI007144,O003616,P008,1,856
OI007145,O003617,P038,1,1466
OI007146,O003617,P032,2,1487
OI007147,O003618,P020,1,1794
OI007148,O003618,P008,1,856
OI007149,O003619,P010,2,1949
OI007150,O003619,P056,1,1093
OI007151,O003620,P012,1,715
OI007152,O003620,P035,2,978
OI007153,O003621,P009,1,761
OI007154,O003622,P011,2,1752
OI007155,O003622,P025,1,879
OI007156,O003623,P025,2,879
OI007157,O003623,P013,1,1716
OI007158,O003624,P028,2,1764
OI007159,O003625,P032,2,1487
OI007160,O003626,P046,2,1441
OI007161,O003627,P033,1,1026
OI007162,O003627,P020,2,1794
OI007163,O003627,P015,1,749
OI007164,O003628,P039,1,750
OI007165,O003628,P004,2,860
OI007166,O003629,P022,2,1697
OI007167,O003629,P050,2,1746
OI007168,O003630,P004,2,860
OI007169,O003631,P053,2,1572
OI007170,O003631,P052,2,769
OI007171,O003632,P057,1,802
OI007172,O003632,P050,1,1746
OI007173,O003633,P004,2,860
OI007174,O003633,P033,2,1026
OI007175,O003634,P030,1,794
OI007176,O003634,P040,1,1088
OI007177,O003635,P008,1,856
OI007178,O003635,P001,2,1841
OI007179,O003635,P043,2,1355
OI007180,O003636,P002,2,822
OI007181,O003636,P031,1,980
OI007182,O003637,P023,1,1589
OI007183,O003638,P015,2,749
OI007184,O003638,P056,2,1093
OI007185,O003639,P020,2,1794
OI007186,O003640,P044,2,950
OI007187,O003640,P059,2,1750
OI007188,O003640,P003,2,947
OI007189,O003641,P057,1,802
OI007190,O003641,P055,2,861
OI007191,O003642,P035,1,978
OI007192,O003643,P049,1,1416
OI007193,O003644,P044,1,950
OI007194,O003644,P042,1,1718
OI007195,O003644,P030,2,794
OI007196,O003645,P034,2,1686
OI007197,O003645,P012,1,715
OI007198,O003645,P028,1,1764
OI007199,O003646,P021,2,1585
OI007200,O003646,P045,2,731
OI007201,O003646,P016,1,1807
OI007202,O003647,P039,1,750
OI007203,O003647,P038,2,1466
OI007204,O003648,P054,1,1979
OI007205,O003649,P017,1,1908
OI007206,O003650,P027,2,790
OI007207,O003650,P020,2,1794
OI007208,O003650,P025,2,879
OI007209,O003651,P038,2,1466
OI007210,O003651,P044,2,950
OI007211,O003652,P029,1,746
OI007212,O003652,P044,2,950
OI007213,O003653,P058,2,951
OI007214,O003654,P007,2,1282
OI007215,O003655,P003,2,947
OI007216,O003655,P005,2,1101
OI007217,O003656,P028,2,1764
OI007218,O003656,P007,1,1282
OI007219,O003657,P053,2,1572
OI007220,O003658,P007,1,1282
OI007221,O003659,P010,2,1949
OI007222,O003660,P044,1,950
OI007223,O003660,P058,2,951
OI007224,O003661,P015,1,749
OI007225,O003661,P013,1,1716
OI007226,O003662,P031,1,980
OI007227,O003662,P009,1,761
OI007228,O003662,P010,2,1949
OI007229,O003663,P015,1,749
OI007230,O003664,P042,2,1718
OI007231,O003665,P025,1,879
OI007232,O003665,P036,1,1690
OI007233,O003665,P036,1,1690
OI007234,O003666,P021,2,1585
OI007235,O003666,P011,1,1752
OI007236,O003667,P029,1,746
OI007237,O003668,P038,2,1466
OI007238,O003668,P002,2,822
OI007239,O003668,P026,2,887
OI007240,O003669,P015,2,749
OI007241,O003670,P047,1,1165
OI007242,O003670,P009,2,761
OI007243,O003670,P047,1,1165
OI007244,O003671,P048,1,1658
OI007245,O003672,P023,2,1589
OI007246,O003672,P040,1,1088
OI007247,O003672,P011,2,1752
OI007248,O003673,P041,2,1251
OI007249,O003673,P056,1,1093
OI007250,O003673,P021,1,1585
OI007251,O003674,P038,1,1466
OI007252,O003674,P050,2,1746
OI007253,O003674,P023,2,1589
OI007254,O003675,P028,2,1764
OI007255,O003675,P004,2,860
OI007256,O003676,P010,2,1949
OI007257,O003676,P056,2,1093
OI007258,O003677,P046,2,1441
OI007259,O003677,P060,2,769
OI007260,O003677,P040,2,1088
OI007261,O003678,P017,1,1908
OI007262,O003678,P029,1,746
OI007263,O003678,P005,2,1101
OI007264,O003679,P019,2,1100
OI007265,O003679,P042,2,1718
OI007266,O003680,P016,2,1807
OI007267,O003681,P023,2,1589
OI007268,O003681,P027,1,790
OI007269,O003681,P043,2,1355
OI007270,O003682,P037,1,1213
OI007271,O003682,P027,1,790
OI007272,O003683,P037,1,1213
OI007273,O003683,P019,2,1100
OI007274,O003684,P055,1,861
OI007275,O003684,P020,2,1794
OI007276,O003684,P015,1,749
OI007277,O003685,P009,2,761
OI007278,O003685,P010,1,1949
OI007279,O003686,P057,1,802
OI007280,O003687,P056,1,1093
OI007281,O003687,P045,1,731
OI007282,O003688,P045,1,731
OI007283,O003689,P059,1,1750
OI007284,O003689,P023,2,1589
OI007285,O003690,P008,2,856
OI007286,O003690,P057,1,802
OI007287,O003691,P052,2,769
OI007288,O003692,P038,2,1466
OI007289,O003692,P032,1,1487
OI007290,O003692,P036,2,1690
OI007291,O003693,P049,2,1416
OI007292,O003693,P027,2,790
OI007293,O003694,P055,2,861
OI007294,O003695,P006,1,1396
OI007295,O003696,P043,2,1355
OI007296,O003697,P050,1,1746
OI007297,O003697,P032,1,1487
OI007298,O003697,P012,2,715
OI007299,O003698,P012,1,715
OI007300,O003699,P031,2,980
OI007301,O003700,P040,1,1088
OI007302,O003700,P058,1,951
OI007303,O003701,P034,2,1686
OI007304,O003701,P011,2,1752
OI007305,O003701,P044,1,950
OI007306,O003702,P042,2,1718
OI007307,O003702,P025,2,879
OI007308,O003703,P038,1,1466
OI007309,O003704,P029,1,746
OI007310,O003705,P019,2,1100
OI007311,O003706,P002,1,822
OI007312,O003707,P054,2,1979
OI007313,O003707,P046,2,1441
OI007314,O003707,P041,1,1251
OI007315,O003708,P006,2,1396
OI007316,O003708,P036,1,1690
OI007317,O003708,P014,2,1779
OI007318,O003709,P054,2,1979
OI007319,O003710,P045,1,731
OI007320,O003710,P010,1,1949
OI007321,O003710,P047,2,1165
OI007322,O003711,P010,2,1949
OI007323,O003711,P048,2,1658
OI007324,O003711,P003,1,947
OI007325,O003712,P018,2,764
OI007326,O003713,P004,1,860
OI007327,O003714,P030,2,794
OI007328,O003714,P021,2,1585
OI007329,O003714,P030,2,794
OI007330,O003715,P015,1,749
OI007331,O003715,P023,2,1589
OI007332,O003716,P024,1,768
OI007333,O003717,P048,1,1658
OI007334,O003717,P019,2,1100
OI007335,O003718,P007,2,1282
OI007336,O003718,P030,2,794
OI007337,O003719,P053,1,1572
OI007338,O003720,P029,1,746
OI007339,O003721,P058,2,951
OI007340,O003721,P041,1,1251
OI007341,O003721,P019,1,1100
OI007342,O003722,P005,1,1101
OI007343,O003722,P038,2,1466
OI007344,O003723,P008,2,856
OI007345,O003723,P055,1,861
OI007346,O003723,P010,1,1949
OI007347,O003724,P034,1,1686
OI007348,O003724,P008,1,856
OI007349,O003725,P022,1,1697
OI007350,O003725,P030,2,794
OI007351,O003725,P053,2,1572
OI007352,O003726,P049,1,1416
OI007353,O003726,P056,1,1093
OI007354,O003726,P050,1,1746
OI007355,O003727,P009,2,761
OI007356,O003727,P044,1,950
OI007357,O003727,P001,2,1841
OI007358,O003728,P019,2,1100
OI007359,O003728,P030,2,794
OI007360,O003729,P023,1,1589
OI007361,O003729,P051,2,1123
OI007362,O003730,P008,2,856
OI007363,O003730,P020,2,1794
OI007364,O003730,P051,2,1123
OI007365,O003731,P022,1,1697
OI007366,O003731,P049,2,1416
OI007367,O003731,P053,2,1572
OI007368,O003732,P054,1,1979
OI007369,O003732,P033,1,1026
OI007370,O003732,P012,2,715
OI007371,O003733,P036,1,1690
OI007372,O003733,P048,1,1658
OI007373,O003734,P026,2,887
OI007374,O003734,P052,1,769
OI007375,O003734,P021,2,1585
OI007376,O003735,P010,1,1949
OI007377,O003735,P024,2,768
OI007378,O003736,P033,1,1026
OI007379,O003737,P041,2,1251
OI007380,O003738,P013,1,1716
OI007381,O003738,P059,2,1750
OI007382,O003738,P046,1,1441
OI007383,O003739,P060,2,769
OI007384,O003739,P020,1,1794
OI007385,O003739,P017,2,1908
OI007386,O003740,P036,2,1690
OI007387,O003740,P049,1,1416
OI007388,O003741,P012,2,715
OI007389,O003742,P031,1,980
OI007390,O003742,P001,2,1841
OI007391,O003742,P024,1,768
OI007392,O003743,P037,1,1213
OI007393,O003743,P025,1,879
OI007394,O003744,P010,1,1949
OI007395,O003744,P049,1,1416
OI007396,O003745,P028,2,1764
OI007397,O003746,P024,2,768
OI007398,O003746,P029,2,746
OI007399,O003746,P014,2,1779
OI007400,O003747,P007,1,1282
OI007401,O003748,P056,2,1093
OI007402,O003749,P050,2,1746
OI007403,O003750,P004,1,860
OI007404,O003751,P023,2,1589
OI007405,O003752,P034,2,1686
OI007406,O003752,P059,2,1750
OI007407,O003753,P026,1,887
OI007408,O003754,P032,2,1487
OI007409,O003754,P025,1,879
OI007410,O003754,P004,1,860
OI007411,O003755,P009,1,761
OI007412,O003756,P057,1,802
OI007413,O003756,P013,2,1716
OI007414,O003757,P014,1,1779
OI007415,O003757,P048,1,1658
OI007416,O003757,P053,1,1572
OI007417,O003758,P041,1,1251
OI007418,O003759,P060,2,769
OI007419,O003759,P008,1,856
OI007420,O003759,P001,2,1841
OI007421,O003760,P033,1,1026
OI007422,O003761,P011,2,1752
OI007423,O003761,P045,1,731
OI007424,O003761,P060,2,769
OI007425,O003762,P052,1,769
OI007426,O003763,P046,1,1441
OI007427,O003763,P010,2,1949
OI007428,O003763,P018,1,764
OI007429,O003764,P014,1,1779
OI007430,O003764,P054,1,1979
OI007431,O003764,P025,2,879
OI007432,O003765,P018,1,764
OI007433,O003765,P025,2,879
OI007434,O003766,P003,2,947
OI007435,O003766,P007,2,1282
OI007436,O003767,P017,2,1908
OI007437,O003768,P036,2,1690
OI007438,O003769,P039,2,750
OI007439,O003770,P017,2,1908
OI007440,O003771,P044,1,950
OI007441,O003772,P049,2,1416
OI007442,O003772,P006,1,1396
OI007443,O003772,P041,2,1251
OI007444,O003773,P021,2,1585
OI007445,O003774,P020,2,1794
OI007446,O003775,P036,2,1690
OI007447,O003776,P006,1,1396
OI007448,O003777,P043,1,1355
OI007449,O003778,P020,1,1794
OI007450,O003778,P029,1,746
OI007451,O003778,P041,2,1251
OI007452,O003779,P004,1,860
OI007453,O003779,P001,1,1841
OI007454,O003779,P011,1,1752
OI007455,O003780,P021,1,1585
OI007456,O003780,P016,1,1807
OI007457,O003781,P029,2,746
OI007458,O003782,P044,2,950
OI007459,O003783,P001,1,1841
OI007460,O003784,P019,1,1100
OI007461,O003784,P030,1,794
OI007462,O003784,P051,1,1123
OI007463,O003785,P017,1,1908
OI007464,O003785,P028,1,1764
OI007465,O003786,P006,1,1396
OI007466,O003786,P056,1,1093
OI007467,O003786,P047,2,1165
OI007468,O003787,P033,1,1026
OI007469,O003788,P017,1,1908
OI007470,O003788,P045,1,731
OI007471,O003789,P016,2,1807
OI007472,O003789,P040,1,1088
OI007473,O003790,P044,2,950
OI007474,O003790,P044,2,950
OI007475,O003790,P026,2,887
OI007476,O003791,P011,1,1752
OI007477,O003792,P009,2,761
OI007478,O003792,P006,1,1396
OI007479,O003792,P009,2,761
OI007480,O003793,P012,2,715
OI007481,O003793,P022,1,1697
OI007482,O003794,P005,2,1101
OI007483,O003795,P033,2,1026
OI007484,O003796,P054,1,1979
OI007485,O003796,P022,2,1697
OI007486,O003796,P052,2,769
OI007487,O003797,P030,1,794
OI007488,O003797,P035,2,978
OI007489,O003797,P058,2,951
OI007490,O003798,P052,2,769
OI007491,O003799,P042,1,1718
OI007492,O003800,P055,1,861
OI007493,O003801,P012,1,715
OI007494,O003801,P045,2,731
OI007495,O003802,P006,1,1396
OI007496,O003803,P003,2,947
OI007497,O003804,P026,1,887
OI007498,O003805,P056,2,1093
OI007499,O003805,P014,1,1779
OI007500,O003805,P004,1,860
OI007501,O003806,P028,1,1764
OI007502,O003806,P026,2,887
OI007503,O003806,P016,2,1807
OI007504,O003807,P054,2,1979
OI007505,O003808,P047,2,1165
OI007506,O003808,P039,1,750
OI007507,O003808,P019,2,1100
OI007508,O003809,P017,1,1908
OI007509,O003810,P053,2,1572
OI007510,O003810,P020,2,1794
OI007511,O003811,P047,2,1165
OI007512,O003811,P009,2,761
OI007513,O003812,P058,2,951
OI007514,O003812,P035,2,978
OI007515,O003812,P049,1,1416
OI007516,O003813,P047,2,1165
OI007517,O003813,P025,2,879
OI007518,O003814,P046,2,1441
OI007519,O003814,P040,2,1088
OI007520,O003814,P035,1,978
OI007521,O003815,P038,2,1466
OI007522,O003816,P018,1,764
OI007523,O003816,P059,2,1750
OI007524,O003816,P013,2,1716
OI007525,O003817,P058,1,951
OI007526,O003818,P048,1,1658
OI007527,O003818,P055,2,861
OI007528,O003819,P032,2,1487
OI007529,O003820,P041,2,1251
OI007530,O003820,P010,2,1949
OI007531,O003820,P001,1,1841
OI007532,O003821,P012,2,715
OI007533,O003821,P041,2,1251
OI007534,O003821,P003,2,947
OI007535,O003822,P044,1,950
OI007536,O003823,P038,1,1466
OI007537,O003823,P017,1,1908
OI007538,O003823,P022,2,1697
OI007539,O003824,P031,2,980
OI007540,O003824,P021,2,1585
OI007541,O003825,P027,1,790
OI007542,O003826,P002,2,822
OI007543,O003827,P038,2,1466
OI007544,O003828,P033,2,1026
OI007545,O003828,P047,2,1165
OI007546,O003828,P022,1,1697
OI007547,O003829,P012,1,715
OI007548,O003829,P043,1,1355
OI007549,O003830,P010,2,1949
OI007550,O003831,P059,1,1750
OI007551,O003831,P002,1,822
OI007552,O003831,P037,2,1213
OI007553,O003832,P025,2,879
OI007554,O003833,P017,1,1908
OI007555,O003834,P031,2,980
OI007556,O003834,P027,2,790
OI007557,O003834,P040,1,1088
OI007558,O003835,P018,2,764
OI007559,O003835,P031,2,980
OI007560,O003836,P007,1,1282
OI007561,O003836,P054,2,1979
OI007562,O003837,P039,2,750
OI007563,O003837,P056,1,1093
OI007564,O003838,P050,1,1746
OI007565,O003838,P011,1,1752
OI007566,O003838,P002,1,822
OI007567,O003839,P012,1,715
OI007568,O003839,P001,1,1841
OI007569,O003839,P020,1,1794
OI007570,O003840,P046,2,1441
OI007571,O003840,P013,2,1716
OI007572,O003841,P035,1,978
OI007573,O003841,P033,1,1026
OI007574,O003841,P007,2,1282
OI007575,O003842,P001,1,1841
OI007576,O003842,P017,1,1908
OI007577,O003842,P042,1,1718
OI007578,O003843,P032,1,1487
OI007579,O003843,P033,2,1026
OI007580,O003843,P044,1,950
OI007581,O003844,P025,2,879
OI007582,O003845,P034,2,1686
OI007583,O003845,P033,1,1026
OI007584,O003845,P005,2,1101
OI007585,O003846,P012,1,715
OI007586,O003846,P043,2,1355
OI007587,O003847,P032,1,1487
OI007588,O003847,P009,2,761
OI007589,O003847,P013,1,1716
OI007590,O003848,P050,1,1746
OI007591,O003849,P042,1,1718
OI007592,O003849,P039,2,750
OI007593,O003849,P031,2,980
OI007594,O003850,P027,2,790
OI007595,O003851,P017,2,1908
OI007596,O003852,P053,1,1572
OI007597,O003852,P014,2,1779
OI007598,O003853,P010,1,1949
OI007599,O003853,P045,2,731
OI007600,O003853,P018,2,764
OI007601,O003854,P056,1,1093
OI007602,O003854,P045,2,731
OI007603,O003854,P024,2,768
OI007604,O003855,P054,2,1979
OI007605,O003855,P014,1,1779
OI007606,O003856,P032,1,1487
OI007607,O003856,P048,2,1658
OI007608,O003857,P045,1,731
OI007609,O003857,P057,2,802
